feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,label_model,prob
1.042655,,http,FIN,10.0,10.0,802.0,1166.0,62.0,252.0,5539.704102,8056.355957,2.0,2.0,115.850556,106.388891,8178.840158,151.762531,255.0,2066621488.0,693742149.0,255.0,0.124593,0.084371,0.040222,80.0,117.0,1.0,130.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,9.0,5.0,3.0,0.0,1,0.9855319770532444
0.597743,tcp,ftp-data,FIN,8.0,8.0,364.0,664.0,62.0,252.0,4269.393555,7775.91748,1.0,2.0,85.391857,78.27957,5866.62103,168.231188,255.0,13510198.0,4270577756.0,255.0,0.1069,0.048529,0.058371,46.0,83.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1,0.99935638130037
9e-06,udp,-,INT,2.0,0.0,134.0,0.0,254.0,0.0,59555552.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1,0.6852790721657204
8e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,52000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.5870698277986421
0.820484,tcp,-,FIN,12.0,8.0,1012.0,740.0,254.0,252.0,9048.318359,6318.222168,3.0,2.0,72.662361,108.257859,3597.995004,154.261453,255.0,1676115005.0,603954440.0,255.0,0.174845,0.062676,0.112169,84.0,93.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1,0.6585402213044603
4.353417,tcp,ftp,FIN,22.0,20.0,1838.0,1832.0,254.0,252.0,3225.052979,3199.325928,6.0,8.0,207.305568,223.956528,14709.61839,18404.70772,255.0,3171054791.0,4063651613.0,255.0,0.128405,0.097537,0.030868,84.0,92.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,18.0,1.0,0.0,1,0.9990449370191846
0.608445,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,6324.318848,2945.212891,2.0,1.0,64.306222,102.501398,3423.666555,159.892844,255.0,2719134162.0,3368908401.0,255.0,0.156508,0.09593,0.060578,53.0,45.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0,0.9229419578156164
1.251907,tcp,-,FIN,20.0,34.0,1090.0,26778.0,62.0,252.0,6620.300293,166089.0156,6.0,15.0,65.889845,35.079636,3292.837314,2460.207387,255.0,3657816932.0,2042466456.0,255.0,0.142222,0.071412,0.07081,55.0,788.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.9997899553427716
0.85557,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,4497.586426,2094.51001,2.0,1.0,89.020667,155.306594,4852.459037,258.123172,255.0,3006886068.0,1557264113.0,255.0,0.162836,0.079032,0.083804,53.0,45.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0.8457180704358009
10.497183,udp,-,INT,322.0,0.0,17066.0,0.0,254.0,0.0,12965.76465,0.0,0.0,0.0,32.803695,0.0,214.227672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.999236525319748
0.510442,tcp,-,FIN,10.0,10.0,608.0,646.0,254.0,252.0,8588.634766,9121.505859,2.0,3.0,56.715778,48.664668,2868.965524,64.022828,255.0,3281758332.0,3617099092.0,255.0,0.12611,0.071699,0.054411,61.0,65.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0,0.7017255215833136
37.853725,tcp,ftp,FIN,24.0,24.0,1328.0,1364.0,254.0,252.0,269.035614,276.432495,7.0,10.0,1645.814215,1644.2445,239629.0985,7420.0305,255.0,506115007.0,569890782.0,255.0,0.048199,0.021474,0.026725,55.0,57.0,0.0,0.0,2.0,1.0,18.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1,0.9933549609305602
15.968634,tcp,http,FIN,484.0,3148.0,21228.0,4304371.0,62.0,252.0,10613.30664,2155728.0,2.0,1572.0,33.061352,5.075259,1705.930768,642.230825,255.0,26938493.0,571848815.0,255.0,0.041786,0.016469,0.025317,44.0,1367.0,1.0,2088918.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.9998518428784544
0.832051,tcp,-,FIN,10.0,8.0,738.0,354.0,254.0,252.0,6393.838867,2980.58667,2.0,1.0,92.340333,107.731859,5476.445625,148.020266,255.0,1635088117.0,3680207961.0,255.0,0.153182,0.077924,0.075258,74.0,44.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.6330153879250097
0.390168,tcp,http,FIN,10.0,6.0,2416.0,268.0,254.0,252.0,44596.17188,4592.893066,2.0,1.0,35.815,61.550602,1839.278961,78.04582,255.0,201377514.0,1811552516.0,255.0,0.118077,0.082407,0.03567,242.0,45.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,1,0.9909696048215264
3.049099,tcp,smtp,FIN,32.0,22.0,15885.0,1964.0,62.0,252.0,40376.51953,4919.486328,12.0,8.0,98.358033,141.989,5815.143316,178.685359,255.0,1071329109.0,1100434110.0,255.0,0.185667,0.066289,0.119378,496.0,89.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9998605945557084
7e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,59428572.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.5226072155459589
0.339093,tcp,-,FIN,10.0,6.0,590.0,268.0,254.0,252.0,12527.53711,5284.686035,2.0,1.0,37.677,48.744602,1970.592384,88.514352,255.0,2011630787.0,1424270053.0,255.0,0.12866,0.07674,0.05192,59.0,45.0,0.0,0.0,6.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,1,0.9075006786425348
3e-06,udp,-,INT,2.0,0.0,1242.0,0.0,254.0,0.0,1656000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,10.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1,0.6124218042518388
2.622235,tcp,http,FIN,60.0,18.0,68197.0,784.0,254.0,252.0,204591.875,2260.666992,27.0,1.0,44.428764,141.324359,4714.640791,237.252547,255.0,1149190790.0,957139457.0,255.0,0.33799,0.219714,0.118276,1137.0,44.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.6357296397352028
1e-05,udp,-,INT,2.0,0.0,992.0,0.0,254.0,0.0,396800000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.5107486800217884
1.708394,tcp,ftp-data,FIN,8.0,8.0,364.0,848.0,62.0,252.0,1493.800537,3474.608154,1.0,2.0,244.056286,223.256,16432.36403,443.410312,255.0,4284283101.0,4290704529.0,255.0,0.224454,0.144871,0.079583,46.0,106.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.9825662992913604
1.288431,tcp,-,FIN,22.0,20.0,6678.0,2648.0,254.0,252.0,39583.02734,15622.10059,8.0,7.0,61.353858,64.249367,3447.586759,96.163492,255.0,1123428800.0,4034403890.0,255.0,0.106326,0.067048,0.039278,304.0,132.0,0.0,0.0,8.0,1.0,44.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1,0.9965208999775182
1.444252,tcp,,unknown,12.0,10.0,3030.0,834.0,254.0,252.0,15387.89648,4159.938965,3.0,2.0,126.723724,149.282219,6790.012765,217.645328,255.0,4129724843.0,3577711606.0,255.0,0.194738,0.100704,0.094034,253.0,83.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,1,0.9307282914715496
0.876606,tcp,http,FIN,10.0,20.0,822.0,16436.0,62.0,252.0,6753.319336,142504.1563,2.0,7.0,97.400667,41.211053,6275.060195,3402.559063,255.0,1296457609.0,1199859432.0,255.0,0.137098,0.092742,0.044356,82.0,822.0,1.0,7561.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1,0.9990770562988952
0.951766,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,4043.010498,1882.815674,2.0,1.0,102.006889,173.309797,6171.631614,306.184969,255.0,3634814301.0,2186415320.0,255.0,0.153796,0.085209,0.068587,53.0,45.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0,0.6620753370056216
2.434336,tcp,-,FIN,12.0,10.0,3026.0,844.0,254.0,252.0,9116.244141,2497.601074,3.0,2.0,221.290818,257.296328,13897.49913,382.384719,255.0,2264046145.0,2050378719.0,255.0,0.228849,0.11866,0.110189,252.0,84.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.8611918765915368
0.641211,tcp,-,FIN,10.0,8.0,564.0,354.0,254.0,252.0,6338.007324,3867.681885,2.0,1.0,70.790556,84.821289,5518.010169,128.881883,255.0,1839311748.0,3211655995.0,255.0,0.099996,0.047453,0.052543,56.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9983529797177936
9e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,46222220.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1,0.5017073332999252
4.23643,,,FIN,10.0,10.0,826.0,1294.0,62.0,252.0,1404.956421,2199.965332,2.0,2.0,470.606889,457.016125,36036.99198,920.373687,255.0,1222198585.0,2177382552.0,255.0,0.197572,0.123282,0.07429,83.0,129.0,1.0,139.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,3.0,0.0,1,0.998181830795452
0.80621,tcp,-,FIN,10.0,6.0,574.0,268.0,254.0,252.0,5130.177246,2222.746094,2.0,1.0,89.446333,143.409594,4884.314262,219.4825,255.0,1319926584.0,3369327106.0,255.0,0.173933,0.089154,0.084779,57.0,45.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1,0.5283507868193913
0.772597,tcp,-,FIN,10.0,8.0,664.0,354.0,254.0,252.0,6192.102539,3209.952881,2.0,1.0,82.148444,98.513859,5847.861813,136.919328,255.0,2633337799.0,1973893823.0,255.0,0.118767,0.082994,0.035773,66.0,44.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.7577651204306413
1.809856,tcp,http,FIN,10.0,10.0,866.0,2584.0,62.0,252.0,3447.788086,10281.48047,2.0,2.0,201.095111,190.837,12309.2921,409.960312,255.0,1767374799.0,3661853876.0,255.0,0.120603,0.054358,0.066245,87.0,258.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,1,0.9922211987169068
0.050087,,,CON,4.0,2.0,228.0,91.0,254.0,60.0,27312.47656,7347.21582,0.0,0.0,1.116667,0.003,1.564356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,46.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9981499427723196
0.828953,tcp,-,FIN,10.0,6.0,2516.0,268.0,254.0,252.0,21858.89844,2161.762939,2.0,1.0,92.105889,132.812797,4875.960774,244.187312,255.0,2566090749.0,2989099365.0,255.0,0.241508,0.1509,0.090608,252.0,45.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0.8868096490165791
7e-06,tcp,-,REQ,2.0,0.0,90.0,0.0,254.0,0.0,51428572.0,0.0,1.0,0.0,0.007,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,5.0,6.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0,0.9995368665263564
0.352388,tcp,http,FIN,10.0,6.0,796.0,268.0,254.0,252.0,16277.5127,5085.303711,2.0,1.0,33.666111,58.573801,1764.432577,81.302453,255.0,2662380566.0,924185016.0,255.0,0.122903,0.059511,0.063392,80.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.9972880947428316
1.32694,tcp,smtp,FIN,40.0,22.0,31135.0,1910.0,62.0,252.0,183019.5938,10996.72949,17.0,8.0,34.024103,58.841523,2542.543136,87.853211,255.0,2459552546.0,3168668314.0,255.0,0.103355,0.069992,0.033363,778.0,87.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1,0.9998335334182806
1.50287,tcp,-,FIN,18.0,20.0,1032.0,3284.0,62.0,252.0,5190.069824,16608.22266,6.0,7.0,88.404118,75.536156,4859.148395,96.859,255.0,533941496.0,2761511846.0,255.0,0.064295,0.030875,0.03342,57.0,164.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.999868203384604
0.968516,tcp,pop3,FIN,20.0,20.0,962.0,2300.0,62.0,252.0,7549.694824,18048.23047,7.0,8.0,50.974525,49.862684,2378.3074,54.821305,255.0,1564627498.0,2291377109.0,255.0,0.071178,0.020346,0.050832,48.0,115.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.99982829026317
0.730638,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,5266.629883,2452.650879,2.0,1.0,81.148889,131.899,3908.888173,175.25375,255.0,3041601142.0,2498408459.0,255.0,0.135369,0.071135,0.064234,53.0,45.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.8446733266445343
1.234309,tcp,-,FIN,12.0,6.0,4658.0,268.0,254.0,252.0,27675.4043,1451.824463,3.0,1.0,108.464,230.682406,6938.694046,392.438469,255.0,1952195210.0,3555403335.0,255.0,0.196496,0.080887,0.115609,388.0,45.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.6853317543868659
0.563923,tcp,-,FIN,10.0,6.0,2516.0,268.0,254.0,252.0,32132.04688,3177.73877,2.0,1.0,62.551222,89.69,3093.490466,116.471812,255.0,3804211243.0,12939316.0,255.0,0.156286,0.115463,0.040823,252.0,45.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.9377353173324884
0.233622,sctp,-,unknown,2.0,2.0,152.0,82.0,254.0,60.0,2602.494629,1403.977417,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,41.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1,0.999526216055166
0.930048,,,FIN,10.0,8.0,894.0,354.0,254.0,252.0,6924.374023,2666.529053,2.0,1.0,99.858444,125.56543,7200.870548,178.714844,255.0,1795982943.0,1908130024.0,255.0,0.120751,0.051079,0.069672,89.0,44.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.9996727080477406
0.26558,tcp,-,FIN,20.0,8.0,17266.0,354.0,254.0,252.0,494103.4688,9338.052734,7.0,1.0,13.030421,31.107715,955.194072,49.195543,255.0,2925830684.0,2480131829.0,255.0,0.067535,0.047818,0.019717,863.0,44.0,0.0,0.0,9.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,1,0.9869698180231604
3e-05,udp,,INT,2.0,0.0,114.0,0.0,254.0,0.0,15200000.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,33.0,2.0,33.0,33.0,16.0,33.0,0.0,0.0,0.0,33.0,33.0,0.0,1,0.9998238051368248
0.900617,tcp,-,FIN,60.0,14.0,68183.0,612.0,254.0,252.0,595565.0625,5054.312988,27.0,1.0,15.264696,61.803691,1485.998982,84.221859,255.0,2701284386.0,71673931.0,255.0,0.146661,0.064235,0.082426,1136.0,44.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.9565126509713004
4e-06,udp,-,INT,2.0,0.0,1064.0,0.0,254.0,0.0,1064000000.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,1,0.5365676584205824
0.466053,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,8256.571289,3845.056152,2.0,1.0,46.586556,80.364797,2309.399922,98.487414,255.0,137765207.0,1593402097.0,255.0,0.1231,0.064228,0.058872,53.0,45.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0,0.7670809152371956
7e-06,udp,-,INT,2.0,0.0,350.0,0.0,254.0,0.0,200000000.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9816974970276096
1e-05,udp,-,INT,2.0,0.0,2704.0,0.0,254.0,0.0,1081600000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1,0.8556964659436977
3e-06,trunk-2,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,266666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,5.0,0.0,1,0.9913624912383862
9e-06,udp,-,INT,2.0,0.0,75.0,0.0,254.0,0.0,33777776.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,1,0.9779851761702943
3e-06,udp,-,INT,2.0,0.0,78.0,0.0,254.0,0.0,104000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,9.0,2.0,2.0,1.0,1.0,9.0,0.0,0.0,0.0,2.0,9.0,0.0,0,0.9531788324951368
1.012555,tcp,,unknown,10.0,10.0,872.0,2134.0,62.0,252.0,6202.132324,15177.44727,2.0,2.0,112.506111,98.856336,6778.367362,170.682094,255.0,1640066140.0,1923482338.0,255.0,0.195051,0.105807,0.089244,87.0,213.0,1.0,594.0,1.0,1.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,1,0.9998661888088106
5e-06,udp,-,INT,2.0,0.0,1064.0,0.0,254.0,0.0,851200000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,18.0,5.0,0.0,1,0.5158210066013602
7.622637,tcp,http,FIN,76.0,358.0,3770.0,474851.0,62.0,252.0,3905.210449,496967.125,2.0,177.0,101.635024,21.074872,4948.582425,2423.221489,255.0,3551327932.0,3227371624.0,255.0,0.256003,0.098905,0.157098,50.0,1326.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1,0.999865110748203
35.77766,tcp,-,FIN,22.0,12.0,4780.0,536.0,254.0,252.0,1020.301514,110.012787,6.0,1.0,1703.121858,3242.73975,242053.4849,10074.738,255.0,767232610.0,2480312497.0,255.0,0.182731,0.107522,0.075209,217.0,45.0,0.0,0.0,17.0,1.0,4.0,4.0,2.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0,0.6703235282754196
1.813135,tcp,-,FIN,10.0,8.0,764.0,354.0,254.0,252.0,3035.625977,1367.796631,2.0,1.0,186.153333,243.091578,11666.60563,314.219531,255.0,3999803531.0,852518875.0,255.0,0.210194,0.111486,0.098708,76.0,44.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.610205901562859
0.913981,tcp,-,FIN,14.0,14.0,784.0,764.0,254.0,252.0,6372.123535,6214.571289,4.0,4.0,70.306231,65.129922,4279.576729,91.595187,255.0,3858674337.0,398812287.0,255.0,0.107177,0.066459,0.040718,56.0,55.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1,0.980632329744675
3.409532,tcp,-,FIN,14.0,6.0,6978.0,268.0,254.0,252.0,15204.43262,525.585327,4.0,1.0,262.271683,675.417812,28109.00521,1332.50475,255.0,1324450390.0,2467999557.0,255.0,0.09216,0.031825,0.060335,498.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.9078308912537856
1.00583,,http,unknown,12.0,18.0,1580.0,10168.0,31.0,29.0,11524.80957,76386.66406,3.0,5.0,91.407727,59.136415,9530.36254,7675.506089,255.0,4093745593.0,4094800014.0,255.0,0.000645,0.000506,0.000139,132.0,565.0,1.0,3924.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0.9997160273358524
0.586774,tcp,-,FIN,10.0,8.0,574.0,354.0,254.0,252.0,7048.710449,4226.499512,2.0,1.0,65.191889,72.075141,3995.958506,114.440898,255.0,3713396268.0,1108572668.0,255.0,0.128072,0.082247,0.045825,57.0,44.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0,0.7661324927710431
6.036488,tcp,,unknown,330.0,746.0,17642.0,1087890.0,31.0,29.0,23310.24219,1439820.0,2.0,370.0,18.346979,8.101773,2263.324939,1459.519588,255.0,1224372421.0,3405129202.0,255.0,0.000809,0.000663,0.000146,53.0,1458.0,1.0,524288.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0,0.9995709593312624
0.746421,tcp,-,FIN,34.0,10.0,34210.0,440.0,254.0,252.0,355874.25,4244.253906,14.0,1.0,22.594181,71.277664,1970.738357,105.044891,255.0,3573497846.0,3894509746.0,255.0,0.223683,0.104919,0.118764,1006.0,44.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1,0.6232545068110255
1.116145,tcp,-,FIN,10.0,8.0,534.0,354.0,254.0,252.0,3447.580811,2221.933594,2.0,1.0,119.972889,144.813422,6802.618479,224.808922,255.0,1092847773.0,2759559382.0,255.0,0.186795,0.102442,0.084353,53.0,44.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,0,0.7761202044873164
0.549257,tcp,-,FIN,10.0,8.0,484.0,354.0,254.0,252.0,6350.397461,4515.190918,2.0,1.0,56.789222,68.203711,3723.581752,103.465164,255.0,3652504493.0,2960997882.0,255.0,0.114984,0.071823,0.043161,48.0,44.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1,0.5722691727445484
0.271963,tcp,http,FIN,10.0,8.0,804.0,1352.0,62.0,252.0,21297.01367,34798.85156,2.0,2.0,30.218111,34.676145,1559.977701,58.105664,255.0,2103922486.0,934280011.0,255.0,0.065345,0.010599,0.054746,80.0,169.0,1.0,249.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1,0.963717346249076
6e-06,udp,-,INT,2.0,0.0,1064.0,0.0,254.0,0.0,709333312.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0.5517577288121513
3e-06,udp,-,INT,2.0,0.0,168.0,0.0,254.0,0.0,224000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.9980412142813956
8e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,52000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1,0.6502373902997594
1.198963,tcp,http,FIN,10.0,8.0,806.0,3028.0,62.0,252.0,4844.186035,17681.94531,2.0,2.0,133.218111,159.775719,9474.307293,355.686156,255.0,3359487253.0,2749862675.0,255.0,0.126246,0.069017,0.057229,81.0,379.0,1.0,1105.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1,0.9961174202889328
