feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41
0.487175,tcp,http,FIN,10.0,8.0,824.0,1226.0,62.0,252.0,12184.5332,17619.95313,2.0,2.0,54.130556,63.038285,3056.529057,87.824227,255.0,3952702657.0,1258947228.0,255.0,0.102307,0.045181,0.057126,82.0,153.0,1.0,199.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.7e-05,udp,-,INT,2.0,0.0,168.0,0.0,254.0,0.0,39529412.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,31.0,2.0,25.0,25.0,25.0,31.0,0.0,0.0,0.0,26.0,31.0,0.0
1.179717,tcp,http,FIN,12.0,24.0,1212.0,19986.0,62.0,252.0,7534.010742,129888.7813,3.0,9.0,107.246999,47.329088,5842.854693,4763.023934,255.0,269008988.0,4179261029.0,255.0,0.126915,0.05691,0.070005,101.0,833.0,1.0,2887.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
32.022385,tcp,-,FIN,20.0,12.0,1176.0,536.0,254.0,252.0,279.304626,122.914017,4.0,1.0,1684.540842,2905.7235,223539.4413,8850.564,255.0,156921633.0,3408686011.0,255.0,0.142512,0.05942,0.083092,59.0,45.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0
7e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,65142856.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,17.0,2.0,18.0,17.0,17.0,17.0,0.0,0.0,0.0,18.0,17.0,0.0
0.775539,tcp,-,FIN,10.0,10.0,608.0,646.0,254.0,252.0,5652.842773,6003.566895,2.0,3.0,86.171,73.971445,4569.232766,99.108344,255.0,3351905296.0,2975045326.0,255.0,0.17265,0.108923,0.063727,61.0,65.0,0.0,0.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0
0.781745,tcp,-,FIN,122.0,126.0,7820.0,15306.0,31.0,29.0,79371.14844,155395.9375,30.0,32.0,6.457802,6.2494,422.574514,419.094229,255.0,3126450495.0,3131691530.0,255.0,0.000688,0.000566,0.000122,64.0,121.0,0.0,0.0,5.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0
5e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,91200000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,10.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,10.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,29.0,2.0,18.0,18.0,18.0,29.0,0.0,0.0,0.0,19.0,29.0,0.0
0.004943,udp,-,CON,4.0,4.0,568.0,312.0,31.0,29.0,689459.8125,378717.375,0.0,0.0,1.277333,1.129333,1.796524,1.585098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,78.0,0.0,0.0,7.0,0.0,6.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,4.0,0.0
0.440596,tcp,-,FIN,10.0,6.0,564.0,268.0,254.0,252.0,9223.869141,4067.218018,2.0,1.0,45.668111,67.947398,2356.16165,97.877727,255.0,4214415180.0,3500196561.0,255.0,0.166985,0.10085,0.066135,56.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0
1.190992,tcp,ftp,FIN,14.0,12.0,2740.0,682.0,254.0,252.0,17094.99219,4204.897949,4.0,4.0,88.955618,103.590453,4847.476632,127.263,255.0,2251172429.0,785731394.0,255.0,0.132273,0.051488,0.080785,196.0,57.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
0.001039,udp,dns,CON,2.0,2.0,130.0,162.0,31.0,29.0,500481.2188,623676.625,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0
5e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,91200000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,14.0,2.0,15.0,14.0,7.0,15.0,0.0,0.0,0.0,15.0,14.0,0.0
4e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,114000000.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,32.0,2.0,32.0,32.0,16.0,32.0,0.0,0.0,0.0,32.0,32.0,0.0
0.565105,tcp,-,FIN,52.0,54.0,2934.0,3742.0,31.0,29.0,40742.87109,51997.41406,11.0,15.0,11.074255,10.652962,1297.989651,45.537539,255.0,1869956685.0,1871331139.0,255.0,0.000664,0.000492,0.000172,56.0,69.0,0.0,0.0,7.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,12.0,0.0
0.002927,tcp,ftp-data,FIN,6.0,8.0,320.0,1888.0,31.0,29.0,729757.4375,4515203.5,1.0,2.0,0.5188,0.349571,29.149502,0.582249,255.0,3466025427.0,3469789592.0,255.0,0.000614,0.000475,0.000139,53.0,236.0,0.0,0.0,3.0,0.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,7.0,6.0,0.0
1e-05,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,45600000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,34.0,2.0,18.0,18.0,18.0,34.0,0.0,0.0,0.0,18.0,34.0,0.0
3e-06,pnni,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,160000000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.0,2.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,8.0,14.0,0.0
4.297889,tcp,ftp,FIN,24.0,24.0,1280.0,1692.0,62.0,252.0,2283.911865,3019.156494,7.0,9.0,186.864743,183.141391,11420.98239,13951.21708,255.0,3163844542.0,3216723636.0,255.0,0.274284,0.085005,0.189279,53.0,71.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0
1e-05,dcn,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,80000000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0
2.411618,tcp,-,FIN,22.0,20.0,6888.0,2668.0,254.0,252.0,21811.08203,8409.291992,8.0,7.0,114.838952,119.374102,6333.150565,182.095906,255.0,2080632520.0,1353560561.0,255.0,0.226395,0.105959,0.120436,313.0,133.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,76000000.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,14.0,2.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,15.0,14.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,27.0,2.0,25.0,25.0,14.0,27.0,0.0,0.0,0.0,25.0,27.0,0.0
1.816583,tcp,http,FIN,8.0,10.0,1052.0,824.0,31.0,29.0,4055.966553,3267.67334,2.0,2.0,245.212857,201.781672,20127.74191,528.553937,255.0,2044518704.0,2045695605.0,255.0,0.000671,0.000544,0.000127,132.0,82.0,1.0,83.0,5.0,0.0,11.0,5.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
0.889128,tcp,smtp,FIN,54.0,24.0,48267.0,2028.0,62.0,252.0,426251.3125,17491.29492,24.0,8.0,16.776,35.470695,1524.724494,67.425555,255.0,2545306121.0,2674918876.0,255.0,0.094408,0.046449,0.047959,894.0,85.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,49.0,2.0,25.0,25.0,9.0,49.0,0.0,0.0,0.0,25.0,49.0,0.0
0.662346,tcp,-,FIN,32.0,12.0,27652.0,642.0,254.0,252.0,323552.9375,7114.106445,13.0,3.0,20.814645,54.846184,1556.185062,65.190062,255.0,934238814.0,2767766621.0,255.0,0.138825,0.05903,0.079795,864.0,54.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0
8e-06,udp,-,INT,2.0,0.0,78.0,0.0,254.0,0.0,39000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,11.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
6e-06,ttp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,133333328.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,11.0,4.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,26.0,2.0,17.0,16.0,16.0,27.0,0.0,0.0,0.0,16.0,26.0,0.0
0.084032,tcp,-,FIN,34.0,36.0,2230.0,13288.0,31.0,29.0,206111.9531,1229912.375,7.0,11.0,2.536,2.3848,135.085288,131.098439,255.0,1775480880.0,1775788763.0,255.0,0.000676,0.000553,0.000123,66.0,369.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0
0.166221,tcp,-,FIN,22.0,24.0,1920.0,4312.0,31.0,29.0,88219.90625,198915.9063,6.0,6.0,7.899,7.203391,486.813487,466.300906,255.0,3192849100.0,1047729254.0,255.0,0.000688,0.000542,0.000146,87.0,180.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,10.0,0.0
0.065171,tcp,-,FIN,84.0,86.0,4862.0,75600.0,31.0,29.0,589832.875,9172300.0,7.0,36.0,0.780928,0.770119,0.0,51.424948,255.0,3354992859.0,1211524678.0,255.0,0.000591,0.000478,0.000113,58.0,879.0,0.0,0.0,10.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,10.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,22.0,2.0,19.0,18.0,18.0,22.0,0.0,0.0,0.0,19.0,22.0,0.0
1.77206,tcp,-,FIN,22.0,18.0,2816.0,3468.0,62.0,252.0,12135.0293,14789.56641,7.0,7.0,84.383807,97.970648,4386.436606,124.962734,255.0,3712678937.0,2757186094.0,255.0,0.150737,0.105827,0.04491,128.0,193.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,27.0,2.0,11.0,11.0,11.0,28.0,0.0,0.0,0.0,12.0,27.0,0.0
3e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,138666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,9.0,2.0,3.0,3.0,1.0,9.0,0.0,0.0,0.0,7.0,9.0,0.0
0.000996,udp,dns,CON,2.0,2.0,146.0,178.0,31.0,29.0,586345.375,714859.4375,0.0,0.0,0.004,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
0.725522,tcp,-,FIN,10.0,6.0,1012.0,268.0,254.0,252.0,10045.18164,2469.945801,2.0,1.0,80.504333,115.129398,3891.537293,165.889922,255.0,3678560319.0,3678855756.0,255.0,0.200734,0.149864,0.05087,101.0,45.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
0.294509,tcp,http,FIN,10.0,6.0,1526.0,268.0,254.0,252.0,37323.13672,6084.703613,2.0,1.0,30.211556,46.817801,1677.515635,74.254289,255.0,3051916037.0,2266720014.0,255.0,0.11939,0.060411,0.058979,153.0,45.0,0.0,0.0,10.0,1.0,2.0,2.0,1.0,9.0,0.0,0.0,0.0,2.0,9.0,0.0
0.602842,tcp,-,FIN,10.0,14.0,956.0,10494.0,62.0,252.0,11425.87988,129320.7891,2.0,5.0,66.982444,45.022232,5140.96418,4904.557123,255.0,3874841955.0,3076121029.0,255.0,0.045913,0.010333,0.03558,96.0,750.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0
0.001026,udp,dns,CON,2.0,2.0,130.0,162.0,31.0,29.0,506822.5938,631578.9375,0.0,0.0,0.009,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0
5e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,91200000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,26.0,2.0,18.0,18.0,18.0,26.0,0.0,0.0,0.0,18.0,26.0,0.0
0.765089,tcp,http,FIN,10.0,10.0,836.0,1868.0,62.0,252.0,7873.594238,17587.49609,2.0,2.0,84.920889,74.920109,5529.944791,122.937766,255.0,2993501007.0,1665936742.0,255.0,0.177699,0.090804,0.086895,84.0,187.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,17.0,0.0,0.0,1.0,1.0,2.0,0.0
1e-06,gre,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,66666664.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.0,2.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,12.0,0.0
0.024716,tcp,smtp,FIN,52.0,42.0,37228.0,3380.0,31.0,29.0,11818418.0,1068134.0,18.0,8.0,0.476,0.589366,26.52579,0.982338,255.0,1295483795.0,1296586542.0,255.0,0.000721,0.000548,0.000173,716.0,80.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0
2.53631,tcp,-,FIN,64.0,332.0,2998.0,415974.0,62.0,252.0,9311.165039,1308111.375,6.0,164.0,40.258887,7.571855,2238.203365,974.285317,255.0,4039937558.0,3991289734.0,255.0,0.036229,0.008477,0.027752,47.0,1253.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.730469,tcp,-,FIN,10.0,8.0,498.0,354.0,254.0,252.0,4917.388672,3395.079102,2.0,1.0,76.675889,93.015859,5366.757748,132.097344,255.0,2943892033.0,1597762125.0,255.0,0.151409,0.079349,0.07206,50.0,44.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0
0.13111,tcp,-,FIN,22.0,24.0,2054.0,2478.0,31.0,29.0,119655.25,144916.4844,6.0,6.0,6.227238,5.675348,441.741176,421.339037,255.0,3546883478.0,3547189440.0,255.0,0.000706,0.000568,0.000138,93.0,103.0,0.0,0.0,10.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0
1.628609,tcp,-,FIN,32.0,12.0,22004.0,642.0,254.0,252.0,104712.6719,2893.266602,12.0,3.0,51.990387,142.051,3656.227918,215.043453,255.0,3537867923.0,2728508063.0,255.0,0.130994,0.06604,0.064954,688.0,54.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
9e-06,vmtp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,88888888.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
3e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,138666656.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,13.0,0.0
1.584162,tcp,-,FIN,10.0,8.0,534.0,354.0,254.0,252.0,2429.044434,1565.49646,2.0,1.0,175.947333,214.239859,12365.40049,323.454469,255.0,1641392509.0,3249666002.0,255.0,0.148596,0.084474,0.064122,53.0,44.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
9e-06,udp,-,INT,2.0,0.0,104.0,0.0,254.0,0.0,46222220.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,9.0,2.0,5.0,5.0,1.0,9.0,0.0,0.0,0.0,22.0,9.0,0.0
9e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,50666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,33.0,2.0,32.0,30.0,13.0,33.0,0.0,0.0,0.0,30.0,33.0,0.0
3.284401,tcp,ftp,FIN,26.0,22.0,1354.0,1610.0,62.0,252.0,3171.354492,3743.757324,7.0,9.0,131.376045,150.568521,7639.936558,10293.30158,255.0,1751357162.0,235071959.0,255.0,0.142827,0.087608,0.055219,52.0,73.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
4e-06,sdrp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,200000000.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,23.0,2.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,8.0,18.0,0.0
6e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,76000000.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,34.0,2.0,34.0,34.0,18.0,34.0,0.0,0.0,0.0,34.0,34.0,0.0
0.001079,udp,dns,CON,2.0,2.0,130.0,162.0,31.0,29.0,481927.7188,600556.125,0.0,0.0,0.01,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0
5.497444,udp,dns,INT,116.0,0.0,9048.0,0.0,254.0,0.0,13053.33887,0.0,0.0,0.0,47.803859,0.0,63.17473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,8.0,2.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0
12.365959,tcp,-,REQ,8.0,0.0,360.0,0.0,254.0,0.0,203.785248,0.0,7.0,0.0,1766.565625,0.0,3385.88675,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,13.0,6.0,5.0,1.0,1.0,11.0,0.0,0.0,0.0,6.0,11.0,0.0
0.735173,tcp,-,FIN,22.0,24.0,2054.0,2478.0,31.0,29.0,21339.19531,25844.25781,6.0,6.0,34.991047,33.390273,3269.105705,3199.647385,255.0,1511351882.0,3661215707.0,255.0,0.000724,0.000579,0.000145,93.0,103.0,0.0,0.0,9.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0
0.119641,tcp,-,CON,6.0,2.0,978.0,86.0,62.0,252.0,54496.36719,2875.268555,2.0,1.0,23.9282,0.008,1394.136948,0.0,255.0,3322562115.0,3301962746.0,255.0,0.095623,0.059405,0.036218,163.0,43.0,0.0,0.0,8.0,3.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,3.0,8.0,0.0
9e-06,icmp,-,ECO,2.0,0.0,168.0,0.0,63.0,0.0,74666664.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8e-06,iatp,-,INT,2.0,0.0,200.0,0.0,254.0,0.0,100000000.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,8.0,5.0,0.0
3e-06,ipnip,-,INT,2.0,0.0,180.0,0.0,254.0,0.0,239999984.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0
0.008474,udp,dns,CON,2.0,2.0,118.0,236.0,62.0,252.0,55699.78906,111399.5781,0.0,0.0,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,118.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,152000000.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,33.0,2.0,18.0,18.0,18.0,33.0,0.0,0.0,0.0,20.0,33.0,0.0
1.962716,tcp,http,FIN,353.0,742.0,18838.0,1081890.0,31.0,29.0,76567.36719,4403824.0,2.0,368.0,5.574957,2.64796,436.828852,292.685941,255.0,182706525.0,183722340.0,255.0,0.00073,0.000574,0.000156,53.0,1458.0,1.0,524288.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
0.559134,tcp,-,FIN,10.0,6.0,534.0,268.0,254.0,252.0,6882.071289,3204.956299,2.0,1.0,59.060778,92.762203,2892.749103,123.931016,255.0,2032580586.0,929229673.0,255.0,0.181526,0.095319,0.086207,53.0,45.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
1.159081,tcp,http,FIN,14.0,18.0,1684.0,10168.0,31.0,29.0,10794.75879,66287.0,3.0,5.0,89.129305,68.149235,8835.040937,7736.707954,255.0,4066395279.0,1930440973.0,255.0,0.00068,0.000537,0.000143,120.0,565.0,1.0,3924.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
1.009979,tcp,http,FIN,14.0,18.0,1684.0,10168.0,31.0,29.0,12388.37598,76072.86719,3.0,5.0,77.663695,59.377941,8769.858398,7684.095503,255.0,3645526850.0,3646465688.0,255.0,0.000673,0.00055,0.000123,120.0,565.0,1.0,3924.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0
0.867067,tcp,http,FIN,10.0,16.0,772.0,11306.0,62.0,252.0,6412.422852,97800.97656,2.0,5.0,96.340778,51.416068,5716.097944,0.0,255.0,1010865552.0,406083138.0,255.0,0.167839,0.095296,0.072543,77.0,707.0,1.0,5086.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
0.368801,tcp,http,FIN,10.0,6.0,868.0,268.0,254.0,252.0,16963.07813,4858.989258,2.0,1.0,40.879667,61.622398,1991.124228,89.765383,255.0,238439236.0,2783043969.0,255.0,0.085456,0.060679,0.024777,87.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
0.062996,tcp,-,FIN,90.0,92.0,5174.0,83812.0,31.0,29.0,649819.0625,10527780.0,7.0,39.0,0.704303,0.686198,41.86206,41.781297,255.0,3586701929.0,3586973472.0,255.0,0.000677,0.000546,0.000131,57.0,911.0,0.0,0.0,6.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0
1.1e-05,udp,-,INT,2.0,0.0,168.0,0.0,254.0,0.0,61090908.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
5e-06,udp,dns,INT,2.0,0.0,114.0,0.0,254.0,0.0,91200000.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,30.0,2.0,13.0,13.0,7.0,30.0,0.0,0.0,0.0,13.0,30.0,0.0
